Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
Non-covered Recipient Entity,,,,,,,1002 4TH AVE SE,,CEDAR RAPIDS,52403,,,"St. Jude Medical, Inc.",100000000310,"St. Jude Medical, Inc.",MN,200.00,08/06/2014,Cash or cash equivalent,164124756,,,QUADRIPOLAR PACING PAS,,
Non-covered Recipient Entity,,,,,,,202 10TH ST S E,,CEDAR RAPIDS,52403,,,Amgen Inc.,100000000203,Amgen Inc.,CA,5141.24,03/24/2014,Cash or cash equivalent,130060861,Neulasta,,Bone Pain Educational Tool US VINE study,,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA STREET,,SIOUX CITY,51101,,,Amgen Inc.,100000000203,Amgen Inc.,CA,9090.00,08/01/2014,Cash or cash equivalent,130062283,Neulasta,,FN Prophylaxis in breast cancer and NHL Cabs,,
Non-covered Recipient Entity,,,,,,,202 10TH STREET SOUTHEAST,SUITE 165,CEDAR RAPIDS,52403,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1370.00,03/25/2014,In-kind items and services,130060961,Neulasta,,Bone Pain Educational Tool US VINE study,,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA ST,,SIOUX CITY,51101,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,12875.00,02/21/2014,Cash or cash equivalent,175618234,,,IXAZOMIB Plus Lenalidomide and Dexamethasone Versus Placebo Plus Lenalidomide and Dexamethasone in Adult Patients With Newly Diagnosed Multiple Myeloma,,
Non-covered Recipient Entity,,,,,,,202 10TH ST S E,,CEDAR RAPIDS,52403,,,Amgen Inc.,100000000203,Amgen Inc.,CA,508.82,01/02/2014,Cash or cash equivalent,130060859,Neulasta,,Bone Pain Educational Tool US VINE study,,
Non-covered Recipient Entity,,,,,,,"200 HAWKINS DR, SE 313 GH",,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,85.83,02/25/2014,In-kind items and services,130066939,Aranesp,,NSCLC,,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA ST,,SIOUX CITY,51101,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,9928.00,02/03/2014,Cash or cash equivalent,175618236,VELCADE,,Study to Assess the Effectiveness of RCHOP With or Without VELCADE in Previously Untreated Non-Germinal Center B-Cell-like Diffuse Large B-Cell Lymphoma Patients,,
Non-covered Recipient Entity,,,,,,,PO BOX 3014,,AMES,50010,,,Amgen Inc.,100000000203,Amgen Inc.,CA,678.00,01/06/2014,Cash or cash equivalent,130059913,Aranesp,,Aranesp START CKD,,
Non-covered Recipient Entity,,,,,,,1241 8TH ST,,WEST DES MOINES,50265-2623,,,Purdue Pharma L.P.,100000005432,Purdue Pharma L.P.,CT,117.00,03/31/2014,Cash or cash equivalent,178511254,,,HYD3003,,
Non-covered Recipient Entity,,,,,,,1241 8TH ST,,WEST DES MOINES,50265-2623,,,Purdue Pharma L.P.,100000005432,Purdue Pharma L.P.,CT,20348.92,05/12/2014,Cash or cash equivalent,178511260,,,HYD3003,,
Non-covered Recipient Entity,,,,,,,1241 8TH ST,,WEST DES MOINES,50265-2623,,,Purdue Pharma L.P.,100000005432,Purdue Pharma L.P.,CT,36.00,03/31/2014,Cash or cash equivalent,178511252,,,HYD3003,,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702-5014,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,43089.53,01/01/2014,In-kind items and services,174359700,ILARIS,,A RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED EVENT DRIVEN TRIAL OF QUARTERLY SUBCUTANEOUS CANAKINUMAB IN THE PREVENTION OF RECURRENT CARDIOVASCULAR EVENTS AMONG STABLE POST MYOCARDIAL INFARCTION PATIENTS WITH ELEVATED HSCRP,,
Non-covered Recipient Entity,,,,,,,3530 W 4TH ST,,WATERLOO,50701-4503,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,1856.77,03/03/2014,Cash or cash equivalent,174394750,ZOMETA,,A PROSPECTIVE RANDOMIZED DOUBLE BLIND MULTI CENTER COMPARATIVE 3 ARM TRIAL EFFICACY AND SAFETY OF ZOLEDRONIC ACID 4MG MONTHLY VS 3 MONTHLY VS PLACEBO AFTER UP TO 12 MONTHS OF TREATMENT WITH ZOLEDRONIC ACID IN PATIENTS WITH BONE LESIONS FROM MULTIPLE MYELOMA OR BREAST CANCER,,
Non-covered Recipient Entity,,,,,,,200 HAWKINS DRIVE CC10,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,51186.10,01/01/2014,In-kind items and services,174358124,TOBI PODHALER,,A 24 WEEK OPEN LABEL PARALLEL GROUP INTERVENTIONAL PHASE IV STUDY COMPARING TOBRAMYCIN INHALATION POWDER TIP ADMINISTERED ONCE DAILY CONTINUOUSLY VERSUS TIP ADMINISTERED BID IN 28 DAY ON AND OR 28 DAY OFF CYCLES FOR THE TREATMENT OF PULMONARY PSEUDOMONAS AERUGINOSA IN PATIENTS WITH CYSTIC FIBROSIS,,
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR CANCER CENTER RESEARCH 11510,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,13323.97,07/30/2014,In-kind items and services,174372123,TASIGNA,,PHASE II STUDY OF MMR RATES FOLLOWING NILOTINIB DISCONTINUATION AFTER ACHIEVING AND MAINTAINING MR FOUR AND A HALF FOR 1 VERSUS 2 YEARS,,
Non-covered Recipient Entity,,,,,,,200 HAWKINS DRIVE CC10,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,154.50,01/01/2014,In-kind items and services,174411485,ZYKADIA,,A PHASE III MULTICENTER RANDOMIZED OPEN LABEL STUDY OF ORAL LDK378 VERSUS STANDARD CHEMOTHERAPY IN ADULT PATIENTS WITH ALK REARRANGED ALK POSITIVE ADVANCED NON SMALL CELL LUNG CANCER WHO HAVE BEEN TREATED PREVIOUSLY WITH CHEMOTHERAPY PLATINUM DOUBLET AND CRIZOTINIB,,
Non-covered Recipient Entity,,,,,,,11196 I PFP,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,NOVARTIS PHARMACEUTICALS CORPORATION,NJ,695.25,03/01/2014,In-kind items and services,189667270,ZYKADIA,,A PHASE III MULTICENTER RANDOMIZED OPEN LABEL STUDY OF ORAL LDK378 VERSUS STANDARD CHEMOTHERAPY IN ADULT PATIENTS WITH ALK REARRANGED ALK POSITIVE ADVANCED NON SMALL CELL LUNG CANCER WHO HAVE BEEN TREATED PREVIOUSLY WITH CHEMOTHERAPY PLATINUM DOUBLET AND CRIZOTINIB,,
Non-covered Recipient Entity,,,,,,,210 E IOWA AVE,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,NOVARTIS PHARMACEUTICALS CORPORATION,NJ,321376.25,01/01/2014,In-kind items and services,189667124,FARYDAK,,EPIGENETIC MODIFICATION OF CHEMOSENSITIVITY AND APOPTOSIS IN METASTATIC MELANOMATREATMENT OF A RESISTANT DISEASE USING DECITABINE TEMOZOLOMIDE AND AND PANOBINOSTAT,,
Non-covered Recipient Entity,,,,,,,250 CEF,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,NOVARTIS PHARMACEUTICALS CORPORATION,NJ,22875.00,01/16/2014,Cash or cash equivalent,189667106,ZYKADIA,,A PHASE II MULTICENTER SINGLE ARM STUDY OF ORAL LDK378 IN CRIZOTINIB NAIVE ADULT PATIENTS WITH ALK ACTIVATED NON SMALL CELL LUNG CANCER,,
Non-covered Recipient Entity,,,,,,,11196 I PFP,,IOWA CITY,52242,,,Novartis Pharmaceuticals Corporation,100000000228,NOVARTIS PHARMACEUTICALS CORPORATION,NJ,16931.95,02/14/2014,Cash or cash equivalent,189667268,ZYKADIA,,A PHASE III MULTICENTER RANDOMIZED OPEN LABEL STUDY OF ORAL LDK378 VERSUS STANDARD CHEMOTHERAPY IN ADULT PATIENTS WITH ALK REARRANGED ALK POSITIVE ADVANCED NON SMALL CELL LUNG CANCER WHO HAVE BEEN TREATED PREVIOUSLY WITH CHEMOTHERAPY PLATINUM DOUBLET AND CRIZOTINIB,,
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE A100,DES MOINES,50314-2610,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,13124.65,10/16/2014,Cash or cash equivalent,174372296,GILENYA,,A TWELVE MONTH PROSPECTIVE RANDOMIZED ACTIVE CONTROLLED OPEN LABEL STUDY TO EVALUATE THE PATIENT RETENTION OF FINGOLIMOD VS APPROVED FIRST LINE DISEASE MODIFYING THERAPIES IN ADULTS WITH RELAPSING FORMS OF MULTIPLE SCLEROSIS,,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,FL 2,AMES,50010-5400,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,5259.69,01/01/2014,In-kind items and services,174384776,ILARIS,,A RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED EVENT DRIVEN TRIAL OF QUARTERLY SUBCUTANEOUS CANAKINUMAB IN THE PREVENTION OF RECURRENT CARDIOVASCULAR EVENTS AMONG STABLE POST MYOCARDIAL INFARCTION PATIENTS WITH ELEVATED HSCRP,,
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR,,Iowa City,52242-1009,,,"KCI USA, Inc",100000010396,"KCI USA, Inc",TX,800.00,08/06/2014,Cash or cash equivalent,188321186,,,Negative Pressure Wound Therapy to Prevent Post Operative Wound Complications Following Cesarean Delivery,,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA ST,,SIOUX CITY,51101-1733,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,3750.65,03/03/2014,Cash or cash equivalent,174388763,ZOMETA,,A PROSPECTIVE RANDOMIZED DOUBLE BLIND MULTI CENTER COMPARATIVE 3 ARM TRIAL EFFICACY AND SAFETY OF ZOLEDRONIC ACID 4MG MONTHLY VS 3 MONTHLY VS PLACEBO AFTER UP TO 12 MONTHS OF TREATMENT WITH ZOLEDRONIC ACID IN PATIENTS WITH BONE LESIONS FROM MULTIPLE MYELOMA OR BREAST CANCER,,
Non-covered Recipient Entity,,,,,,,1500 ASSOCIATES DR,,DUBUQUE,52002-2260,,,Novartis Pharmaceuticals Corporation,100000000228,NOVARTIS PHARMACEUTICALS CORPORATION,NJ,2149.93,01/15/2014,Cash or cash equivalent,189667250,ZOMETA,,A PROSPECTIVE RANDOMIZED DOUBLE BLIND MULTI CENTER COMPARATIVE 3 ARM TRIAL EFFICACY AND SAFETY OF ZOLEDRONIC ACID 4MG MONTHLY VS 3 MONTHLY VS PLACEBO AFTER UP TO 12 MONTHS OF TREATMENT WITH ZOLEDRONIC ACID IN PATIENTS WITH BONE LESIONS FROM MULTIPLE MYELOMA OR BREAST CANCER,,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,3250.00,11/20/2014,Cash or cash equivalent,195453488,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,3800.00,03/12/2014,Cash or cash equivalent,195453496,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,100.00,08/06/2014,Cash or cash equivalent,195453492,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,4711.13,02/19/2014,Cash or cash equivalent,195453498,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 240,,West Des Moines,50266,,,Astellas Scientific and Medical Affairs,100000005403,Astellas Scientific and Medical Affairs,IL,1626.00,01/16/2014,Cash or cash equivalent,173819425,Vesicare,,A Randomized Double Blind Parallel Placebo Controlled Phase 4 Multicenter Study to Assess Efficacy and Safety of VESIcare Solifenacin Succinate to Improve Urinary Continence of Subjects After Robotic Assisted Radical Prostatectomy,,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,7429.93,12/10/2014,Cash or cash equivalent,195453490,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,PO Box 3014,,Ames,50010-3014,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,1102.88,02/19/2014,Cash or cash equivalent,195451780,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,300.00,07/30/2014,Cash or cash equivalent,195453494,Cometriq,,"A Phase 3, Randomized, Double-blind, Controlled Study of Cabozantinib -XL184- Versus Prednisone in Metastatic Castration-resistant Prostate Cancer Patients Who Have Received Prior Docetaxel and Prior Abiraterone or MDV3100",,
Non-covered Recipient Entity,,,,,,,5950 UNIVERSITY AVE STE 240,,West Des Moines,50266,,,Astellas Scientific and Medical Affairs,100000005403,Astellas Scientific and Medical Affairs,IL,37453.00,11/20/2014,Cash or cash equivalent,173819572,Myrbetriq,,A Prospective Double Blind Randomized Two Period Crossover Multi Center Study to Evaluate the Tolerability and Patient Preference Between Myrbetriq and Detrol LA in Subjects with Overactive Bladder OAB,,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,3477.00,07/31/2014,Cash or cash equivalent,182068498,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,1622 EAST LOMBARD STREET,,DAVENPORT,52803,,,Atrium Medical Corporation,100000010784,Atrium Medical Corporation,NH,495.00,01/08/2014,Cash or cash equivalent,189075304,,,ICARUS TRIAL,http://www.clinicaltrials.gov/ct2/show/NCT00593385?term=icarus&rank=4,
Non-covered Recipient Entity,,,,,,,1215 DUFF AVE,,AMES,50010,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,376.56,06/18/2014,In-kind items and services,182068694,TUDORZA,,"DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ACLIDINIUM BROMIDE ON LONG-TERM CARDIOVASCULAR SAFETY AND COPD EXACERBATIONS IN PATIENTS WITH MODERATE TO VERY SEVERE COPD",,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,3391.50,04/09/2014,Cash or cash equivalent,182068496,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,202 10TH ST SE,,CEDAR RAPIDS,52403-2414,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,5668.20,04/04/2014,Cash or cash equivalent,174383861,COSENTYX,,A RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED MULTICENTER STUDY OF SECUKINUMAB TO DEMONSTRATE THE EFFICACY AT 16 WEEKS AND TO ASSESS THE LONG TERM SAFETY TOLERABILITY AND EFFICACY UP TO 2 YEARS IN PATIENTS WITH ACTIVE ANKYLOSING SPONDYLITIS,,
Non-covered Recipient Entity,,,,,,,PO BOX 65433,,WEST DES MOINES,50265-0433,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,14199.78,04/16/2014,Cash or cash equivalent,174371312,GILENYA,,LONG TERM PROSPECTIVE MULTINATIONAL PARALLEL COHORT STUDY MONITORING SAFETY IN PATIENTS WITH MULTIPLE SCLEROSIS NEWLY STARTED WITH FINGOLIMOD ONCE DAILY OR TREATED WITH ANOTHER APPROVED DISEASE MODIFYING THERAPY,,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,2034.96,03/18/2014,In-kind items and services,182068490,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,2048.16,01/22/2014,In-kind items and services,182068492,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,3306.00,05/30/2014,Cash or cash equivalent,182068494,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,9215.00,01/31/2014,Cash or cash equivalent,182068502,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA ST,,SIOUX CITY,51101-1733,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,3195.25,03/20/2014,Cash or cash equivalent,174390252,EXJADE,,A MULTI CENTER RANDOMIZED DOUBLE BLIND PLACEBOCONTROLLED CLINICAL TRIAL OF DEFERASIROX IN PATIENTS WITH MYELODYSPLASTIC SYNDROMES LOW INT1 RISK AND TRANSFUSIONAL IRON OVERLOAD TELESTO,,
Non-covered Recipient Entity,,,,,,,1600 DIAMOND ST,,ONAWA,51040-1548,,,Novartis Pharmaceuticals Corporation,100000000228,Novartis Pharmaceuticals Corporation,NJ,231.75,01/01/2014,In-kind items and services,174409458,EXJADE,,A MULTI CENTER RANDOMIZED DOUBLE BLIND PLACEBOCONTROLLED CLINICAL TRIAL OF DEFERASIROX IN PATIENTS WITH MYELODYSPLASTIC SYNDROMES LOW INT1 RISK AND TRANSFUSIONAL IRON OVERLOAD TELESTO,,
Non-covered Recipient Entity,,,,,,,3400 DEXTER CT,,DAVENPORT,52807,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,6000.00,05/29/2014,Cash or cash equivalent,182066188,LINZESS,,"PHASE 3B, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL-GROUP TRIAL OF LINACLOTIDE ADMINISTERED ORALLY FOR 12 WEEKS TO PATIENTS WITH CHRONICCONSTIPATION AND PROMINENT ABDOMINAL BLOATING AT BASELINE",,
Non-covered Recipient Entity,,,,,,,933 E PIERCE ST,,COUNCIL BLUFFS,51503,,,"Forest Laboratories, Inc.",100000005527,"FOREST RESEARCH INSTITUTE, INC.",NJ,4539.68,04/28/2014,In-kind items and services,182068500,DALIRESP,,"A 52-WEEK, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFECT OF ROFLUMILAST 500 ON EXACERBATION RATE IN SUBJECTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE 'COPD' TREATED WITH A FIXED-DOSE COMBINATION OF LONG-ACTING BETA AGONIST AND INHALED CORTICOSTEROID 'LABA-ICS'",,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1650.00,04/17/2014,Cash or cash equivalent,188213716,LANTUS,,Compaison of New Formulation of Insulin Glargine with Lantus in Paitent with Type 2 Diabestes on Non-insulin Antidiabetic Therapy  Edition III,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1650.00,04/17/2014,Cash or cash equivalent,188213719,LANTUS,,Compaison of New Formulation of Insulin Glargine with Lantus in Paitent with Type 2 Diabestes on Non-insulin Antidiabetic Therapy  Edition III,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,250.00,07/16/2014,Cash or cash equivalent,188216984,LANTUS,,Compaison of New Formulation of Insulin Glargine with Lantus in Paitent with Type 2 Diabestes on Non-insulin Antidiabetic Therapy  Edition III,,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1504.98,04/08/2014,In-kind items and services,188219726,LANTUS,,Efficacy and Safety of Insulin Glargine  Lixisenatide Fixed Ratio Combination Compared to Insulin Glargine Alone and Lixisenatide Alone on Top of Metformin in Patients With T2DM  LixiLan-O,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,911.90,06/18/2014,In-kind items and services,188204366,APIDRA,,Efficacy and Safety of Lixisenatide Versus Insulin Glulisine on Top of Insulin Glargine With or Without Metformin in Type 2 Diabetic Patients  GetGoal Duo-2,,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,8.93,11/06/2014,In-kind items and services,188300884,,,Efficacy and Safety of Insulin Glargine  Lixisenatide Fixed Ratio Combination Compared to Insulin Glargine Alone and Lixisenatide Alone on Top of Metformin in Patients With T2DM  LixiLan-O,,
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVE,,WATERLOO,50702,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,10.55,11/06/2014,In-kind items and services,188300888,,,Efficacy and Safety of Insulin Glargine  Lixisenatide Fixed Ratio Combination Compared to Insulin Glargine Alone and Lixisenatide Alone on Top of Metformin in Patients With T2DM  LixiLan-O,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,99.62,11/20/2014,In-kind items and services,188301120,,,Comparison of SAR342434 to Humalog as the Rapid Acting Insulin in Adult Patients With Type 1 Diabetes Mellitus Also Using Insulin Glargine,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,1857.07,11/20/2014,In-kind items and services,188301122,,,Comparison of SAR342434 to Humalog as the Rapid Acting Insulin in Adult Patients With Type 1 Diabetes Mellitus Also Using Insulin Glargine,,
Non-covered Recipient Entity,,,,,,,411 LAUREL ST STE 3262,,DES MOINES,50314,,,Sanofi and Genzyme US Companies,100000000067,SANOFI US SERVICES INC.,NJ,2810.00,05/22/2014,Cash or cash equivalent,188268548,,,Eff-SC-Efficacy safety in Elderly,,
